id,SalePrice
2736,142616.86710833182
2737,125808.99827465383
2738,140187.5545041744
2739,159044.57672508626
2740,133440.40434685623
2741,141565.38279392838
2742,149567.59696451132
2743,146134.28704374755
2744,150383.35380429254
2745,137972.3308752839
2746,133971.4731818448
2747,150757.32152938933
2748,120149.46718862015
2749,128598.31332857379
2750,135075.0305408527
2751,126805.06098645614
2752,214664.23835268448
2753,155194.71607408844
2754,207771.9055125124
2755,127652.06045873897
2756,91659.2085941151
2757,66929.21254523828
2758,90100.40436071335
2759,152834.13142516493
2760,138340.40906492245
2761,148239.79860071017
2762,148261.11957427143
2763,182522.427113001
2764,175132.2267469625
2765,282601.5919421894
2766,137852.11156235542
2767,84751.52271918798
2768,135193.330669371
2769,128338.56251908865
2770,156451.94929800983
2771,121004.85557266066
2772,119225.25816653189
2773,151564.09689519697
2774,137848.56406775405
2775,125451.29199221692
2776,136204.27215291304
2777,154131.24344863504
2778,121117.28285657923
2779,116121.08361477294
2780,98326.47389422107
2781,100978.33234931223
2782,95293.25696752506
2783,102641.66497734831
2784,126189.61906925027
2785,134889.52056233172
2786,72181.84872004997
2787,117705.18807385233
2788,81269.7320091883
2789,195681.0854459199
2790,87064.64592699766
2791,117542.64969540147
2792,63313.97313642906
2793,165363.36149735207
2794,95732.28930933743
2795,114979.52108818626
2796,105453.85477834404
2797,190210.29707788222
2798,114539.38566165313
2799,113829.96070686901
2800,67123.4430357312
2801,111559.3628555062
2802,133605.6272664261
2803,157382.79290594248
2804,152703.1169189515
2805,100009.24108278187
2806,86425.08419632631
2807,155954.1451839623
2808,147291.29259369778
2809,133658.47681985924
2810,131593.55168752733
2811,156026.71190533432
2812,140762.102655466
2813,155996.39977560483
2814,155043.71184881864
2815,97041.26157861823
2816,241560.3700869061
2817,144979.75404777852
2818,131528.6141589842
2819,171829.93170186126
2820,133307.32377433454
2821,107686.30818900131
2822,193912.30610196642
2823,241945.1166090062
2824,175855.67611527097
2825,167268.392940126
2826,130526.23625145432
2827,140837.90425860207
2828,202759.626241174
2829,172475.27147099725
2830,235063.9455089112
2831,187195.94428857512
2832,224533.4996831963
2833,286590.2554542206
2834,210282.64680787924
2835,218272.19542658608
2836,194163.93189898512
2837,142450.64377813984
2838,144824.39770074494
2839,184300.46375713745
2840,199451.24687601096
2841,203646.0135813193
2842,223228.33847275574
2843,147001.6779508192
2844,152956.95669630318
2845,121817.91400866781
2846,211668.7983007683
2847,193506.5040912609
2848,215424.11724988528
2849,211666.98759373234
2850,282066.5066940532
2851,236448.0063886491
2852,241885.98824687587
2853,234981.89608563983
2854,138505.6058142299
2855,200830.65892815794
2856,197775.53262024664
2857,191830.35311686492
2858,200020.87876583697
2859,130735.23808548073
2860,121860.12204020604
2861,130603.04419061968
2862,194266.5847251722
2863,123238.52666904294
2864,259210.0532917899
2865,136832.12583465
2866,138345.40315898982
2867,97022.32202620189
2868,101874.09369990106
2869,118526.57292122109
2870,134682.4615661854
2871,81580.10432326226
2872,55615.73298588894
2873,95373.80137089826
2874,139288.81023239344
2875,114388.90379285149
2876,163657.67920964668
2877,136914.63777051712
2878,169711.6137575792
2879,134517.3006349175
2880,99512.87488278386
2881,149827.90526649667
2882,158870.98148646147
2883,185501.64184287738
2884,198751.95634385117
2885,184427.799972828
2886,199291.74004910848
2887,88010.29044183853
2888,127120.90919514315
2889,64684.013501896
2890,86861.27874524036
2891,134908.39866768674
2892,55169.57274650495
2893,84951.54315995854
2894,55924.6008289389
2895,309209.25201885984
2896,291644.1890552492
2897,196594.14756373258
2898,150736.1495375275
2899,229824.4153945532
2900,157098.0517072513
2901,191659.122189584
2902,176711.97118970106
2903,342258.60769619123
2904,339899.5395646715
2905,105878.34548265906
2906,201811.6580407289
2907,110356.55603883303
2908,129285.2667726393
2909,156007.94025048928
2910,87337.9014451415
2911,85773.90608306523
2912,145266.59345516723
2913,88221.5269895421
2914,82565.51568555232
2915,84663.02900182123
2916,87342.68398649305
2917,170869.96161652074
2918,114776.8245976561
2919,236004.15111225913
